time_step,semantic_scenario_key,semantic_param_path,scenario_name,action_value,prior_action,score,env_reward,planning_time_seconds,method,price_weight,carbon_weight,low_q,high_q,smooth_weight,peak_charge_penalty_weight
8282,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.24967369646125742,-8.645349860191345,1.6887938976287842,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8283,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.24325160911436094,-7.750266790390015,1.6164019107818604,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8284,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.24231183875454212,-3.093566656112671,1.6866300106048584,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8285,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2510886260293287,-5.459100037813187,1.6205120086669922,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8286,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2653232994782854,-6.149949908256531,1.695310115814209,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8287,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2939282101899316,-2.5560666620731354,1.6261310577392578,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8288,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.32999277281097705,-1.0578333139419556,1.6019539833068848,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8289,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3593545420653784,-2.3221333026885986,1.6724977493286133,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8290,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.38400866158999686,-0.39630013704299927,1.6801578998565674,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8291,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.40194418931329345,-1.332033395767212,1.6020021438598633,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8292,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.4130401773386477,-2.55536712706089,1.6792588233947754,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8293,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.41836375316770474,-0.7386332750320435,1.6062641143798828,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8294,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,0.0,0.4249771245560301,-0.28956666588783264,1.6864619255065918,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8295,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.426082234521886,-1.809541955590248,1.6163992881774902,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8296,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9143244028818426,-2.3906500339508057,1.670253038406372,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8297,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9129208491327534,-6.528616666793823,1.6797969341278076,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8298,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9148044340624658,-5.24364997446537,1.6299591064453125,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8299,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9098425667064072,-9.60908317565918,1.6893131732940674,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8300,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9057788687422057,-4.307066559791565,1.6144952774047852,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8301,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.4127103022385179,-5.026525154709816,1.6877670288085938,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8302,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.36484726520703437,-10.927716493606567,1.617314100265503,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8303,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.31836614185318746,-9.584088802337646,1.690859079360962,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8304,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.28291885340144113,-8.675041854381561,1.8626821041107178,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8305,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2562531768961495,-7.260050058364868,1.7044239044189453,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8306,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2565154119915207,-3.717150032520294,1.6136462688446045,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8307,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2537111188851488,-3.518766701221466,1.6903080940246582,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8308,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2551428875033558,-5.336599946022034,1.617699146270752,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8309,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.28533818973947284,-4.4421267211437225,1.6913468837738037,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8310,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.30182515709512936,-3.424766570329666,1.6202399730682373,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8311,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3218044772279403,-3.176666706800461,1.685317039489746,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8312,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3609489541495728,-2.860783338546753,1.6235618591308594,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8313,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3958008213566342,-0.04298336058855057,1.6952400207519531,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8314,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.4120796183200236,-1.3478832244873047,1.6216468811035156,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8315,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.4188016630726375,-1.182033322751522,1.6934280395507812,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8316,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.42925596976613617,-0.5490334033966064,1.6273071765899658,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8317,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.44298566091383335,-1.517366886138916,1.6866769790649414,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8318,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.46447406266329716,0.0,1.7098438739776611,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8319,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.4734447118678058,0.0,1.7438740730285645,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8320,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9550754718185961,-1.5387165239080787,1.790431022644043,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8321,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,-0.1,0.9612351821680136,-5.023416697978973,1.7524609565734863,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8322,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9411179804870411,-4.9720670729875565,1.667201042175293,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8323,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9192484060254473,-7.529022693634033,1.9050920009613037,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8324,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.9038224170800945,-4.671741724014282,1.7590162754058838,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8325,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.4052756014497551,-4.355000153183937,1.770432710647583,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8326,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.358666103988975,-8.003433525562286,1.8543591499328613,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8327,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3253498067920383,-5.417883217334747,2.0069220066070557,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8328,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.28020762442749036,-7.549425184726715,1.687880039215088,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8329,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2571612794355587,-7.477383375167847,1.7424650192260742,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8330,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2437812350816899,-5.157716691493988,1.679198980331421,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8331,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.24007141732420195,-6.763000130653381,1.7651548385620117,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8332,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.23692767072541812,-2.7301666736602783,1.6772987842559814,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8333,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2443887653062476,-2.6533166766166687,1.7288050651550293,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8334,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2597236530983383,-2.6965833604335785,1.6640660762786865,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8335,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2742691158139142,-5.4346499145030975,1.7454700469970703,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8336,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.28732474829880694,-4.532883450388908,1.6627540588378906,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8337,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.30361338380834313,-0.18578337132930756,1.7254421710968018,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8338,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.29760534316190335,-1.5769333839416504,1.6468079090118408,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8339,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3004784114898968,-0.7085665464401245,1.733112096786499,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8340,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.31728834804309936,-2.353050082921982,1.6478216648101807,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8341,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3304548297246014,-0.783799946308136,1.7174601554870605,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8342,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.33553556374636495,-0.836016446352005,1.7323951721191406,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8343,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.32444288677019484,-1.2840164750814438,1.6578240394592285,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8344,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.7950385110495624,-2.9475167989730835,1.745373249053955,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8345,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.7835998530840176,-1.4333334267139435,1.689352035522461,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8346,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.770065040831149,-4.943766668438911,1.7490088939666748,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8347,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.7580082336333065,-5.728583216667175,1.6638641357421875,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8348,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.7467683095698545,-2.467415302991867,1.744631052017212,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8349,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.25353236952991653,-5.551899991929531,1.6664347648620605,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8350,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2160536578023932,-9.624450147151947,1.7410969734191895,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8351,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.1975465720388877,-11.333223700523376,1.7360270023345947,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8352,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.19146944871625932,-9.221166610717773,1.6761281490325928,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8353,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.1550999384653693,-8.798547327518463,1.753429889678955,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8354,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.13999042906116185,-5.0862250328063965,1.6704888343811035,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8355,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.1,0.13421576535141977,-5.495858311653137,1.757983922958374,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8356,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.1,0.13487311740605587,-7.718800067901611,1.672339916229248,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8357,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.13821833188754437,-7.178683519363403,1.7443199157714844,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8358,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.13912762640465978,-5.55908340215683,1.732666015625,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8359,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.14948681138517306,-4.499533265829086,1.6886539459228516,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8360,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.17529289222160088,-2.928300052881241,1.7471370697021484,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8361,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2245514655330781,-1.3840164244174957,1.6715970039367676,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8362,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.24837928908348306,-2.61997526884079,1.7347400188446045,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8363,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.26482910173722507,-2.735758602619171,1.7405250072479248,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8364,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.28146837735534475,-3.84957492351532,1.8133890628814697,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8365,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2861645803150916,-4.466383695602417,1.7502710819244385,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8366,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2876888927579908,-1.0379834175109863,1.69162917137146,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8367,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.29485781089868535,-2.695816785097122,1.7444841861724854,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8368,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,-0.1,0.5826367348107105,-3.5203997790813446,1.6768879890441895,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8369,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.5709022109502259,-2.5594999492168427,1.7246949672698975,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8370,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.5671278513840017,-6.387733459472656,1.6787660121917725,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8371,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.5635411573554552,-5.228533208370209,1.7475030422210693,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8372,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.5512547288967037,-3.925299882888794,1.6758017539978027,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8373,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.253973803337195,-7.1512667536735535,1.745617151260376,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8374,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.23617710317611249,-9.753466486930847,1.674001932144165,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8375,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.21839128217663445,-9.104249954223633,1.7459499835968018,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8376,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.17811149379051788,-10.807166695594788,1.758296012878418,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8377,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.15759041506015387,-9.532633244991302,1.6682350635528564,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8378,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.14212426781826965,-7.161882042884827,1.7473490238189697,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8379,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.1,0.13210115432993033,-5.620545029640198,1.688431739807129,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8380,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.1,0.1310606807742159,-4.046578526496887,1.7476580142974854,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8381,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.1,0.13613670837606792,-4.371038109064102,1.6742210388183594,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8382,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.13860424413007774,-3.1992415487766266,1.7480907440185547,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8383,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.15016198161448924,-2.1591230779886246,1.6807501316070557,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8384,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.161506156426534,-1.0992333590984344,1.7483291625976562,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8385,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.20364221358659507,-0.4395666718482971,1.640298843383789,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8386,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.23818390643617146,-0.47420014441013336,1.7054049968719482,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8387,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2741514789664776,-1.0419274866580963,1.7010600566864014,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8388,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2881521558395322,-1.2917695119976997,1.6616828441619873,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8389,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.2975987447138867,-2.0220002830028534,1.7091398239135742,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8390,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.3108334340085789,-2.438600331544876,1.6415379047393799,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8391,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.32372743999259074,-3.298550307750702,1.6865308284759521,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8392,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.6222765683406177,-3.4522833824157715,1.6490392684936523,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8393,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.6312941634924849,-4.486216425895691,1.6989672183990479,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8394,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.6288640662446052,-8.458433508872986,1.6347401142120361,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8395,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.624019812085632,-9.683749794960022,1.7021090984344482,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8396,peak_aware,semantic_params/peak_aware.json,peak_load_control,-0.1,-0.1,0.6138934648138064,-4.776400148868561,1.6273810863494873,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8397,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.3404777776604816,-7.220883339643478,1.6988320350646973,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8398,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.30391019571733563,-10.698033452033997,1.711280107498169,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8399,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.2595879000817951,-9.381283402442932,1.6421480178833008,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8400,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.23523768757156335,-9.780033588409424,1.6919527053833008,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8401,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.22035764333594626,-9.397350072860718,1.6382107734680176,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8402,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.21492409337327834,-8.55423355102539,1.6979660987854004,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8403,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.20026936603463114,-7.675358176231384,1.6325187683105469,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8404,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.1,0.0,0.1957620111301277,-5.422683358192444,1.7160308361053467,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
8405,peak_aware,semantic_params/peak_aware.json,peak_load_control,0.0,0.0,0.21867440053221604,-3.827766716480255,1.6314311027526855,llm_cc_mcts_dynamic_tune_c_real,0.5,0.5,0.2,0.8,0.3,1.1
